city,year,log_pop,num_people_divide,diversity,diversity_le2,capital,university,commune,bishop,fup
Lier,1600,1.6094379124341003,0.47000362924573563,2.302585092994045,0.9002560512685369,0,0,1,0,17.196
Lier,1700,1.6094379124341003,0.5877866649021191,2.639057329615258,1.5229550675313182,0,0,1,0,24.816
Lier,1800,2.302585092994046,-1.2039728043259361,1.3862943611198906,0.6365141682948128,0,0,1,0,32.66
Lille (Rijssel),1200,2.302585092994046,-1.2039728043259361,2.70805020110221,1.0986122886681096,0,0,1,1,6.9869
Lille (Rijssel),1500,3.258096538021482,-2.5649493574615367,1.6094379124341005,0.6931471805599453,0,0,1,1,10.968
Lille (Rijssel),1600,3.4965075614664802,-1.4170660197866443,2.3978952727983707,1.2130075659799042,0,0,1,1,14.557
Lille (Rijssel),1700,4.0943445622221,-1.791759469228055,2.2718685126965625,0.9404479886553264,0,0,1,1,21.008
Lille (Rijssel),1800,4.02535169073515,0.14903557916048796,3.911970020278592,1.8037125384310737,0,0,1,1,30.26
Limerick,1700,2.3978952727983707,-1.2992829841302609,1.6094379124341005,1.0986122886681096,0,0,1,1,6.2003
Limerick,1800,3.6635616461296463,-1.024504316514388,2.995732273553991,1.6307991045856434,0,0,1,1,13.022
Limoges,1200,0.0,1.0986122886681098,1.945910149055313,-0.0,0,0,0,1,4.3774
Limoges,1300,0.0,0.6931471805599453,1.0986122886681096,0.6931471805599453,0,0,1,1,6.4971
Limoges,1400,0.0,1.9459101490553132,1.9061547465398496,-0.0,0,0,1,1,5.1473
Limoges,1500,0.0,0.0,-0.0,-0.0,0,0,1,1,6.8293
Limoges,1600,0.0,1.9459101490553132,2.302585092994045,0.9556998911125344,0,0,1,1,9.9766
Limoges,1700,1.6094379124341003,1.2809338454620642,3.389268031545795,1.4546247143256046,0,0,1,1,12.591
Limoges,1800,3.044522437723423,1.4772661393256175,3.951626562803855,1.7155453880062888,0,0,1,1,20.706
Linz,1200,0.0,1.0986122886681098,1.6094379124341005,0.6365141682948128,0,0,0,0,3.636
Linz,1300,0.0,1.0986122886681098,1.945910149055313,0.6365141682948128,0,0,1,0,5.7441
Linz,1400,0.0,0.0,-0.0,-0.0,0,0,1,0,4.9302
Linz,1500,0.0,1.6094379124341003,1.7917594692280547,1.0549201679861442,0,0,1,0,6.4268
Linz,1600,0.0,2.302585092994046,2.70805020110221,1.5047882836811908,0,0,1,0,9.5926
Linz,1700,0.0,2.8903717578961645,3.028029073307412,2.033000199979912,0,0,1,0,11.086
Linz,1800,2.833213344056216,0.8556661100577203,4.04305126783455,1.7293973179941038,0,0,1,1,18.439
Liria,1500,0.0,0.0,0.6931471805599453,-0.0,0,0,1,0,6.5853
Liria,1600,0.0,1.0986122886681098,1.6094379124341005,1.0986122886681096,0,0,1,0,10.195
Liria,1700,0.0,0.0,-0.0,-0.0,0,0,1,0,10.44
Liria,1800,2.302585092994046,-0.916290731874155,1.7917594692280547,0.5623351446188083,0,0,1,0,18.456
"Lisboa (Lisbon, Lissabon, Al Ushbuna)",1200,2.70805020110221,-0.5108256237659907,2.302585092994045,1.4270610433807247,1,0,1,1,2.6813
"Lisboa (Lisbon, Lissabon, Al Ushbuna)",1300,3.5553480614894135,0.1582240052148942,4.227496740627894,1.681957843636013,1,1,1,1,3.6521
"Lisboa (Lisbon, Lissabon, Al Ushbuna)",1400,4.007333185232471,-0.9628107475090478,3.721176253867357,0.9550807986656576,1,1,1,0,2.9002
"Lisboa (Lisbon, Lissabon, Al Ushbuna)",1500,4.174387269895637,-0.13133600206108698,4.633338314432258,1.6138009560017943,1,1,1,0,3.8281
"Lisboa (Lisbon, Lissabon, Al Ushbuna)",1600,4.867534450455582,-0.37889808072344255,4.966523331647976,2.1810016239059737,1,1,1,0,5.758
"Lisboa (Lisbon, Lissabon, Al Ushbuna)",1700,5.19295685089021,-0.8362480242006186,4.7022641705186805,1.9912986762574072,1,1,1,0,6.445
"Lisboa (Lisbon, Lissabon, Al Ushbuna)",1800,5.272999558563747,-0.38265043034199303,5.2820048235842885,2.0527641120158933,1,1,1,0,11.028
Lisieux,1200,0.0,0.6931471805599453,0.6931471805599453,-0.0,0,0,0,1,4.5812
Lisieux,1400,0.0,0.6931471805599453,1.6094379124341005,0.6931471805599453,0,0,0,1,5.7121
Lisieux,1600,0.0,0.6931471805599453,1.0986122886681096,0.6931471805599453,0,0,0,0,11.317
Lisieux,1700,0.0,2.5649493574615367,2.9264175554979968,1.3114313374732374,0,0,0,0,15.564
Lisieux,1800,2.3978952727983707,1.729239112246721,3.372767530160792,1.5790789871413888,0,0,0,0,25.531
Liverpool,1400,0.0,0.0,1.0986122886681096,-0.0,0,0,0,0,3.2027
Liverpool,1600,0.0,0.0,-0.0,-0.0,0,0,0,0,6.5316
Liverpool,1700,1.791759469228055,0.0,2.19722457733622,1.7917594692280547,0,0,0,0,8.9385
Liverpool,1800,4.418840607796598,-1.374318170073175,3.421572883571579,1.831353549917586,0,0,1,0,22.37
Livorno,1600,0.0,0.0,0.6931471805599453,-0.0,0,0,0,1,14.2
Livorno,1700,3.1354942159291497,-2.03688192726104,1.0986122886681096,0.6365141682948128,0,0,0,1,15.228
Livorno,1800,3.970291913552122,-0.6380874033769179,3.679760009116018,1.538185027330405,0,0,0,1,23.363
"Ljubljana (Emona, Laibach)",1500,0.0,0.6931471805599453,0.6931471805599453,-0.0,0,0,1,1,6.6025
"Ljubljana (Emona, Laibach)",1600,1.9459101490553132,-0.15415067982725836,1.945910149055313,1.2424533248940002,0,0,1,1,9.9522
"Ljubljana (Emona, Laibach)",1700,2.302585092994046,0.0,2.484906649788001,1.6094379124341005,0,0,1,1,11.22
"Ljubljana (Emona, Laibach)",1800,2.302585092994046,0.8329091229351039,3.295836866004329,1.6957239262134831,0,0,1,1,19.001
Llerena,1400,0.0,0.0,0.6931471805599453,-0.0,0,0,1,0,4.6829
Llerena,1500,0.0,0.0,-0.0,-0.0,0,0,1,0,5.7846
Llerena,1600,2.302585092994046,-0.10536051565782628,2.639057329615258,1.1490596969706202,0,0,1,0,9.6425
Llerena,1700,1.791759469228055,-0.40546510810816444,1.6094379124341005,1.039720770839918,0,0,1,0,9.0574
Llerena,1800,1.6094379124341003,0.3364722366212129,2.564949357461537,1.7478680974667573,0,0,1,0,15.585
Llucera,1200,0.0,0.0,-0.0,-0.0,0,0,0,1,3.9807
Llucera,1600,0.0,0.0,-0.0,-0.0,0,0,0,1,11.387
Llucera,1700,0.0,0.0,-0.0,-0.0,0,0,0,1,12.075
Llucera,1800,2.302585092994046,-0.916290731874155,1.945910149055313,1.039720770839918,0,0,0,1,22.123
Lodi,1200,0.0,0.0,-0.0,-0.0,0,0,1,1,8.3167
Lodi,1300,0.0,0.0,-0.0,-0.0,0,0,1,1,13.848
Lodi,1500,2.0794415416798357,-0.9808292530117262,2.19722457733622,0.6365141682948128,0,0,1,1,13.727
Lodi,1600,2.302585092994046,-0.2231435513142097,1.8310204811135165,1.4941751382893085,0,0,1,1,18.876
Lodi,1700,2.70805020110221,-1.6094379124341003,1.6094379124341005,0.6365141682948128,0,0,1,1,19.271
Lodi,1800,2.4849066497880004,-0.2876820724517809,2.302585092994045,1.4270610433807247,0,0,1,1,28.44
Loja (Lawsha),1200,0.0,0.0,-0.0,-0.0,0,0,0,0,5.2858
Loja (Lawsha),1300,0.0,0.6931471805599453,1.0986122886681096,0.6931471805599453,0,0,0,0,8.3862
Loja (Lawsha),1400,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453,0,0,0,0,6.5783
Loja (Lawsha),1500,0.0,0.6931471805599453,1.0986122886681096,0.6931471805599453,0,0,0,0,7.83
Loja (Lawsha),1600,1.9459101490553132,-0.8472978603872037,1.3862943611198906,1.0986122886681096,0,0,0,0,11.595
Loja (Lawsha),1700,2.0794415416798357,-2.0794415416798357,-0.0,-0.0,0,0,0,0,11.058
Lokeren,1300,0.0,0.0,-0.0,-0.0,0,0,0,0,10.4
Lokeren,1700,2.3978952727983707,-1.2992829841302609,1.0986122886681096,1.0986122886681096,0,0,0,0,22.661
Lokeren,1800,2.4849066497880004,-2.4849066497880004,-0.0,-0.0,0,0,0,0,31.763
London,1200,3.6888794541139363,-1.6094379124341003,2.995732273553991,1.320888343149322,1,0,1,1,3.5612
London,1300,4.248495242049359,-2.3025850929940455,2.9444389791664403,0.9556998911125344,1,0,1,1,5.4514
London,1400,3.8066624897703196,-1.3217558399823195,3.592469627610676,1.8200759753606213,1,0,1,1,4.2847
London,1500,3.912023005428146,-1.3470736479666092,3.82065197700538,1.1786549963416462,1,0,1,1,5.5617
London,1600,5.298317366548036,-0.8096809968158968,5.208757456482294,2.1368283724777144,1,0,1,1,8.1933
London,1700,6.354370040797351,-0.8052939559021307,5.959305451330533,2.1532605512452974,1,0,1,1,10.379
London,1800,6.854354502255021,-0.293323836358449,6.774742533876935,2.1210617121050097,1,0,1,1,23.916
Londonderry,1600,0.0,0.6931471805599453,1.7917594692280547,0.6931471805599453,0,0,0,0,4.5641
Londonderry,1700,0.0,0.0,0.6931471805599453,-0.0,0,0,0,0,6.148
Londonderry,1800,2.70805020110221,0.7576857016975165,3.9046433903494258,1.9437436306319165,0,0,0,0,12.729
Lorca (Lurka),1500,1.9459101490553132,-1.9459101490553135,0.6931471805599453,-0.0,0,0,1,0,5.8527
Lorca (Lurka),1600,2.302585092994046,-2.3025850929940455,-0.0,-0.0,0,0,1,0,8.4262
Lorca (Lurka),1700,2.3978952727983707,-1.7047480922384253,1.0986122886681096,-0.0,0,0,1,0,8.8609
Lorca (Lurka),1800,3.091042453358316,-1.9924301646902063,1.0986122886681096,1.0986122886681096,0,0,1,0,15.538
Lucca,1200,2.302585092994046,-0.916290731874155,1.945910149055313,0.5623351446188083,0,0,1,1,7.3923
Lucca,1300,2.772588722239781,-0.2876820724517809,3.044522437723422,1.236684869140504,0,0,1,1,12.936
Lucca,1400,3.1354942159291497,-1.5260563034950494,2.302585092994045,1.6094379124341005,0,0,1,1,8.9999
Lucca,1500,3.4011973816621555,-1.6094379124341003,2.079441541679836,1.7917594692280547,0,0,1,1,10.067
Lucca,1600,3.1780538303479458,0.7339691750802005,4.2291302628733645,1.6632733416237735,0,0,1,1,14.481
Lucca,1700,3.1354942159291497,0.714653385780909,4.02535169073515,1.2029183696014094,0,0,1,1,16.112
Lucca,1800,2.833213344056216,1.192138346678933,4.181607653090442,1.0653435669978315,0,0,1,1,25.518
Lucena,1600,2.70805020110221,-2.0149030205422647,1.3862943611198906,-0.0,0,0,1,0,12.58
Lucena,1700,2.8903717578961645,-1.2809338454620642,1.945910149055313,1.3321790402101223,0,0,1,0,10.758
Lucena,1800,2.772588722239781,-2.772588722239781,0.6931471805599453,-0.0,0,0,1,0,18.575
Luebeck,1300,3.332204510175204,-1.3862943611198906,2.079441541679836,0.5982695885852573,0,0,1,1,4.7682
Luebeck,1400,3.2188758248682006,0.0769610411361284,3.1927313327629734,1.2678257333760206,0,0,1,1,4.3935
Luebeck,1500,3.2188758248682006,0.6729444732424258,3.566874878394585,1.4481724845193984,0,0,1,1,5.4307
Luebeck,1600,3.1354942159291497,1.0076405104623831,3.800481214674673,1.5595418465191857,0,0,1,1,8.5849
Luebeck,1700,3.1354942159291497,1.8061482066801546,4.595272363406059,1.7761573134714248,0,0,1,1,10.404
Luebeck,1800,3.2188758248682006,1.9851308622085946,4.977047766339103,2.0667481069763465,0,0,1,1,17.946
Lueneburg,1200,0.0,0.0,0.6931471805599453,-0.0,0,0,0,0,3.4297
Lueneburg,1300,2.0794415416798357,-2.0794415416798357,-0.0,-0.0,0,0,1,0,5.4742
Lueneburg,1400,0.0,1.0986122886681098,1.0986122886681096,1.0986122886681096,0,0,1,0,5.1124
Lueneburg,1500,0.0,1.0986122886681098,1.3862943611198906,1.0986122886681096,0,0,1,0,6.2669
Lueneburg,1600,2.6390573296152584,0.3053816495511819,3.4339872044851463,1.8224566865052347,0,0,1,0,9.4319
Lueneburg,1700,2.3978952727983707,0.9343092373768334,3.5790530085397907,1.6429347500710287,0,0,1,0,11.65
Lueneburg,1800,2.302585092994046,1.4350845252893227,3.7959144208498254,1.885287318849132,0,0,1,0,19.99
Luneville,1200,0.0,1.0986122886681098,1.7917594692280547,0.6365141682948128,0,0,0,0,5.2897
Luneville,1300,0.0,0.0,-0.0,-0.0,0,0,0,0,7.7879
Luneville,1400,0.0,0.0,-0.0,-0.0,0,0,0,0,6.2446
Luneville,1500,0.0,1.0986122886681098,1.0986122886681096,1.0986122886681096,0,0,0,0,7.7276
Luneville,1600,0.0,1.791759469228055,1.7917594692280547,1.0114042647073518,0,0,0,0,11.609
Luneville,1700,1.6094379124341003,1.1631508098056809,3.044522437723422,1.4614721293040245,0,0,0,0,14.391
Luneville,1800,2.3978952727983707,2.320603598496724,4.523718506072198,1.888010992007323,0,0,0,0,23.571
Luxemburg (Luxembourg),1300,0.0,1.0986122886681098,1.3862943611198906,1.0986122886681096,0,0,1,0,8.1913
Luxemburg (Luxembourg),1400,0.0,0.6931471805599453,2.079441541679836,0.6931471805599453,0,0,1,0,6.6169
Luxemburg (Luxembourg),1500,0.0,1.0986122886681098,1.3862943611198906,-0.0,0,0,1,0,8.0842
Luxemburg (Luxembourg),1600,0.0,1.9459101490553132,2.079441541679836,1.4750763110546947,0,0,1,0,11.832
Luxemburg (Luxembourg),1700,0.0,2.70805020110221,2.890371757896165,1.5426719687381505,0,0,1,0,14.959
Luxemburg (Luxembourg),1800,2.302585092994046,1.0986122886681098,3.4761312408539915,1.8791778022427787,0,0,1,0,24.157
Lyon,1200,3.091042453358316,-2.3978952727983707,1.3862943611198906,0.6931471805599453,0,0,1,0,4.5435
Lyon,1300,2.995732273553991,-2.995732273553991,1.3862943611198906,-0.0,0,0,0,0,6.8813
Lyon,1400,3.4965075614664802,-3.4965075614664802,-0.0,-0.0,0,0,1,0,5.3842
Lyon,1500,3.912023005428146,-2.120263536200091,1.7917594692280547,1.0114042647073516,0,0,1,0,6.8957
Lyon,1600,3.5553480614894135,-0.2972515234679316,3.679760009116018,2.0105919027799923,0,0,1,0,10.426
Lyon,1700,4.574710978503383,-0.4803664162812821,4.356708826689594,1.8077742913111876,0,0,1,0,13.196
Lyon,1800,4.6913478822291435,0.9144541840668536,5.185984246350608,1.95132846857306,0,0,1,0,21.853
Maastricht,1200,0.0,1.0986122886681098,2.484906649788001,1.0986122886681096,0,0,0,0,5.8671
Maastricht,1300,0.0,0.0,1.0986122886681096,-0.0,0,0,0,0,8.3372
Maastricht,1400,1.9459101490553132,-0.8472978603872037,1.3862943611198906,-0.0,0,0,0,0,7.2395
Maastricht,1500,2.302585092994046,-2.3025850929940455,-0.0,-0.0,0,0,1,0,9.1871
Maastricht,1600,2.8903717578961645,-0.587786664902119,2.3978952727983707,1.6094379124341005,0,0,1,0,13.362
Maastricht,1700,2.5649493574615367,0.32542240043462795,3.044522437723422,1.5945144483835856,0,0,1,0,17.74
Maastricht,1800,2.8903717578961645,0.0,3.1354942159291497,1.9230688680951125,0,0,1,0,26.793
Macclesfield,1300,0.0,0.0,-0.0,-0.0,0,0,0,0,4.323
Macclesfield,1600,0.0,0.0,-0.0,-0.0,0,0,0,0,7.291
Macclesfield,1700,0.0,0.0,0.6931471805599453,-0.0,0,0,1,0,9.8188
Macclesfield,1800,2.3978952727983707,-0.7884573603642702,1.7917594692280547,1.3321790402101223,0,0,1,0,30.271
Macerata,1300,0.0,2.70805020110221,2.995732273553991,0.2449300267946353,0,0,1,0,7.8083
Macerata,1400,0.0,2.1972245773362196,2.564949357461537,1.5229550675313184,0,0,1,1,5.7459
Macerata,1500,0.0,3.044522437723423,3.389268031545795,1.6158400630743868,0,0,1,1,7.5305
Macerata,1600,0.0,3.6109179126442243,3.83454322649981,1.5315392542960464,0,0,1,1,11.66
Macerata,1700,0.0,3.4657359027997265,3.85657123098335,1.475873153324391,0,0,1,1,12.536
Macerata,1800,2.4849066497880004,1.2992829841302609,4.007047900119962,1.6747357002020786,0,0,1,1,21.153
Macon,1200,0.0,0.6931471805599453,1.3862943611198906,-0.0,0,0,0,1,4.9335
Macon,1300,0.0,1.0986122886681098,1.3862943611198906,1.0986122886681096,0,0,0,1,7.3565
Macon,1400,0.0,1.0986122886681098,2.079441541679836,1.0986122886681096,0,0,1,1,6.04
Macon,1500,0.0,1.3862943611198906,1.6094379124341005,0.6931471805599453,0,0,1,1,7.8756
Macon,1600,0.0,2.1972245773362196,2.890371757896165,1.310783678099714,0,0,1,1,11.156
Macon,1700,0.0,3.091042453358316,3.401197381662155,1.7910409801239,0,0,1,1,14.898
Macon,1800,2.302585092994046,2.0149030205422647,4.233813865320518,1.739665104480262,0,0,1,0,23.47
Maddaloni,1300,0.0,0.0,-0.0,-0.0,0,0,0,0,9.1297
Maddaloni,1400,0.0,1.0986122886681098,1.945910149055313,1.0986122886681096,0,0,0,0,6.5908
Maddaloni,1500,0.0,0.0,-0.0,-0.0,0,0,0,0,10.561
Maddaloni,1600,0.0,0.6931471805599453,1.0986122886681096,0.6931471805599453,0,0,0,0,20.07
Maddaloni,1700,0.0,1.9459101490553132,1.6674619334292948,0.796311640173813,0,0,0,0,21.562
Maddaloni,1800,2.302585092994046,0.26236426446749106,2.833213344056216,1.3778195080390327,0,0,0,0,37.669
Madrid (Madjrit),1200,0.0,1.0986122886681098,1.0986122886681096,0.6365141682948128,0,0,1,0,3.9857
Madrid (Madjrit),1300,0.0,1.6094379124341003,2.19722457733622,0.6730116670092565,0,0,1,0,5.7498
Madrid (Madjrit),1400,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453,0,0,1,0,4.7498
Madrid (Madjrit),1500,2.5649493574615367,0.3794896217049037,3.49650756146648,1.6774733361417271,0,0,1,0,5.9653
Madrid (Madjrit),1600,4.174387269895637,0.32542240043462795,4.606358679603701,1.943144031047496,1,0,1,0,9.8975
Madrid (Madjrit),1700,4.941642422609304,0.13976194237515863,5.256814654734116,1.7387516221075412,1,0,1,0,8.4427
Madrid (Madjrit),1800,5.123963979403259,-0.37903185104000886,5.214206941902201,1.9720194303771064,1,0,1,0,14.809
Magdeburg,1300,2.70805020110221,-1.6094379124341003,1.0986122886681096,0.6365141682948128,0,0,1,0,5.3609
Magdeburg,1400,2.995732273553991,-1.8971199848858813,1.0986122886681096,0.6365141682948128,0,0,1,0,4.6619
Magdeburg,1500,2.8903717578961645,-2.1972245773362196,0.6931471805599453,0.6931471805599453,0,0,1,0,6.0213
Magdeburg,1600,3.6888794541139363,-0.6443570163905132,3.075220548054372,2.017363623448251,0,0,1,0,9.1671
Magdeburg,1700,2.302585092994046,1.33500106673234,3.80666248977032,2.0213975167439777,0,0,1,0,10.759
Magdeburg,1800,3.58351893845611,1.1786549963416462,4.949773528807501,1.9578164126178144,0,0,1,0,18.909
Mahon,1500,0.0,0.0,0.6931471805599453,-0.0,0,0,1,0,5.3
Mahon,1600,0.0,0.0,-0.0,-0.0,0,0,1,0,8.0413
Mahon,1800,2.70805020110221,-0.916290731874155,2.3978952727983707,1.3296613488547582,0,0,1,0,15.601
Mainz,1200,3.2188758248682006,-1.8325814637483102,1.7917594692280547,0.6931471805599453,0,0,0,0,5.3771
Mainz,1300,3.2188758248682006,-3.2188758248682006,-0.0,-0.0,0,0,1,0,7.7742
Mainz,1400,2.302585092994046,-1.6094379124341003,1.0986122886681096,0.6931471805599453,0,0,1,0,6.1606
Mainz,1500,1.791759469228055,0.9162907318741551,2.9444389791664403,1.3624474851916286,0,1,1,0,7.5043
Mainz,1600,2.5649493574615367,0.653926467406664,3.282693997278064,1.7433240432226262,0,1,1,0,11.06
Mainz,1700,3.1780538303479458,0.2559333741372007,3.634378867281701,2.144985206592092,0,1,1,0,13.293
Mainz,1800,3.332204510175204,1.6165553802029644,5.09755714871285,2.1636570775623123,0,1,1,0,22.168
Mako (Makowa),1400,0.0,0.0,-0.0,-0.0,0,0,0,0,3.6455
Mako (Makowa),1800,2.302585092994046,-2.3025850929940455,-0.0,-0.0,0,0,0,0,16.24
Malaga (Malaka),1200,2.70805020110221,-2.70805020110221,-0.0,-0.0,0,0,0,0,4.4186
Malaga (Malaka),1300,3.6888794541139363,-2.5902671654458267,1.6094379124341005,1.0986122886681096,0,0,0,0,6.4059
Malaga (Malaka),1600,2.3978952727983707,-0.45198512374305727,2.079441541679836,1.0042424730540764,0,0,0,1,10.063
Malaga (Malaka),1700,3.4011973816621555,-1.455287232606842,2.079441541679836,1.351783994289646,0,0,0,1,9.7017
Malaga (Malaka),1800,3.8918202981106265,-1.6945957207744071,2.302585092994045,1.6769877743224173,0,0,0,1,16.389
Manchester,1600,2.302585092994046,-2.3025850929940455,-0.0,-0.0,0,0,0,0,6.764
Manchester,1700,2.0794415416798357,-0.6931471805599453,1.6094379124341005,1.039720770839918,0,0,0,0,9.5204
Manchester,1800,4.430816798843313,-2.2335922215070942,2.70805020110221,1.831020481113516,0,0,0,0,31.942
Mannheim,1500,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0,0,0,7.998
Mannheim,1600,0.0,0.0,0.6931471805599453,-0.0,0,0,0,0,11.505
Mannheim,1700,2.5649493574615367,-0.262364264467491,2.351673301904631,1.2798542258336676,0,0,1,0,13.333
Mannheim,1800,3.1354942159291497,1.1130010261202095,4.499051345212986,2.019479612260271,0,0,1,0,22.21
Manresa,1200,0.0,0.6931471805599453,1.0986122886681096,0.6931471805599453,0,0,0,0,4.2922
Manresa,1400,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0,1,0,5.0108
Manresa,1500,0.0,0.6931471805599453,1.0986122886681096,0.6931471805599453,0,0,1,0,5.9145
Manresa,1600,0.0,1.6094379124341003,2.079441541679836,1.3321790402101223,0,0,1,0,8.9709
Manresa,1700,0.0,2.1972245773362196,2.302585092994045,1.464816384890813,0,0,1,0,10.617
Manresa,1800,2.5649493574615367,-0.262364264467491,2.3978952727983707,1.5047882836811908,0,0,1,0,19.247
Mantua,1200,2.995732273553991,-1.3862943611198906,1.6094379124341005,0.6730116670092565,0,0,1,1,7.4515
Mantua,1300,3.4011973816621555,-0.7621400520468967,2.4433056711089147,1.3316643102930148,0,0,1,1,12.055
Mantua,1400,3.2188758248682006,-0.5108256237659907,2.698011019844113,1.5226999259857523,0,0,0,1,9.3546
Mantua,1500,3.2188758248682006,0.7514160886839212,4.177209094108301,1.904984638609978,0,0,0,1,12.086
Mantua,1600,3.4011973816621555,1.1837700970084166,4.801702628853219,1.692805949276738,0,0,0,1,16.32
Mantua,1700,3.091042453358316,0.780158557549575,4.072213038483455,1.4951081197428522,0,0,0,1,17.284
Mantua,1800,3.2188758248682006,0.5653138090500605,3.9376398109672417,1.6492509734677692,0,0,0,1,25.861
Marchena,1600,2.302585092994046,-1.6094379124341003,0.6931471805599453,0.6931471805599453,0,0,0,0,12.016
Marchena,1700,2.302585092994046,-2.3025850929940455,0.6931471805599453,-0.0,0,0,0,0,10.498
Marchena,1800,2.302585092994046,-2.3025850929940455,-0.0,-0.0,0,0,0,0,18.302
Marsala,1700,2.6390573296152584,-2.639057329615259,0.6931471805599453,-0.0,0,0,0,0,11.312
Marsala,1800,2.772588722239781,-2.772588722239781,-0.0,-0.0,0,0,0,0,19.583
Marseille,1200,3.2188758248682006,-3.2188758248682006,0.6931471805599453,-0.0,0,0,1,1,5.0106
Marseille,1300,3.4339872044851463,-2.3353749158170367,1.3862943611198906,1.0986122886681096,0,0,1,1,6.4718
Marseille,1500,3.8066624897703196,-3.8066624897703196,-0.0,-0.0,0,0,1,1,6.8643
Marseille,1600,3.8066624897703196,-1.6094379124341003,2.772588722239781,1.6769877743224173,0,0,1,1,10.583
Marseille,1700,4.499809670330265,-1.2039728043259361,3.422414204014729,1.7587367067738984,0,0,1,1,13.112
Marseille,1800,4.61512051684126,0.35469278273474114,5.069695402663536,2.003289993863944,0,0,1,1,20.409
Martina Franca,1600,2.1972245773362196,-2.1972245773362196,-0.0,-0.0,0,0,0,0,10.809
Martina Franca,1700,2.0794415416798357,-1.3862943611198906,0.6931471805599453,0.6931471805599453,0,0,0,0,10.632
Martina Franca,1800,2.4849066497880004,-1.3862943611198906,1.0986122886681096,0.6365141682948128,0,0,0,0,18.965
Mascali,1500,0.0,0.0,-0.0,-0.0,0,0,0,0,6.2226
Mascali,1600,0.0,0.0,-0.0,-0.0,0,0,0,0,11.04
Mascali,1700,0.0,0.0,0.6931471805599453,-0.0,0,0,0,0,12.21
Mascali,1800,2.6390573296152584,-1.540445040947149,1.0986122886681096,0.6365141682948128,0,0,0,0,20.709
Mataro,1500,0.0,0.6931471805599453,1.6094379124341005,0.6931471805599453,0,0,0,0,6.1119
Mataro,1700,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453,0,0,0,0,10.99
Mataro,1800,2.302585092994046,-0.10536051565782628,2.639057329615258,1.6769877743224173,0,0,0,0,20.356
Matera,1200,0.0,0.0,1.0986122886681096,-0.0,0,0,0,0,3.6541
Matera,1600,2.70805020110221,-1.3217558399823195,1.3862943611198906,1.039720770839918,0,0,0,0,11.601
Matera,1700,0.0,1.9459101490553132,2.2718685126965625,0.9556998911125344,0,0,0,0,11.486
Matera,1800,2.4849066497880004,0.08004270767353636,2.70805020110221,1.3114313374732374,0,0,0,0,20.357
Mazzarino,1700,2.0794415416798357,-1.3862943611198906,1.3862943611198906,0.6931471805599453,0,0,0,0,12.117
Mazzarino,1800,2.3978952727983707,-2.3978952727983707,-0.0,-0.0,0,0,0,0,21.58
Mechelen (Malines),1200,0.0,0.0,0.6931471805599453,-0.0,0,0,0,0,5.8692
Mechelen (Malines),1300,2.302585092994046,-1.6094379124341003,1.0986122886681096,0.6931471805599453,0,0,0,0,9.9759
Mechelen (Malines),1500,3.2188758248682006,-1.8325814637483102,1.3862943611198906,1.3862943611198906,0,0,1,0,11.745
Mechelen (Malines),1600,2.3978952727983707,1.493925025312256,4.012639756714699,1.2133626130252997,0,0,1,0,16.868
Mechelen (Malines),1700,2.995732273553991,0.8754687373538999,3.833377461889286,0.9970275173716912,0,0,1,0,24.209
Mechelen (Malines),1800,2.995732273553991,-0.2876820724517809,2.488327743368588,1.656551126696654,0,0,1,0,32.702
Mecklenburg,1400,2.3978952727983707,-1.0116009116784799,2.19722457733622,1.039720770839918,0,0,0,0,4.473
Mecklenburg,1500,0.0,1.0986122886681098,1.3862943611198906,1.0986122886681096,0,0,0,0,5.6221
Mecklenburg,1600,0.0,2.3978952727983707,2.995732273553991,1.3896811919839047,0,0,0,0,8.6057
Mecklenburg,1700,0.0,2.8903717578961645,3.044522437723422,1.6150034545129146,0,0,0,0,10.009
Mecklenburg,1800,0.0,3.2188758248682006,3.49650756146648,1.5882403198929012,0,0,0,0,17.61
Medina de rio Seco,1300,0.0,0.0,-0.0,-0.0,0,0,0,0,5.6761
Medina de rio Seco,1400,0.0,0.0,-0.0,-0.0,0,0,0,0,4.42
Medina de rio Seco,1500,2.772588722239781,-2.0794415416798357,1.0986122886681096,0.6931471805599453,0,0,0,0,5.9444
Medina de rio Seco,1600,2.4849066497880004,0.5108256237659907,3.1354942159291497,1.7078211625602204,0,0,0,0,8.8424
Medina de rio Seco,1700,1.9459101490553132,0.13353139262452257,2.302585092994045,0.9002560512685369,0,0,0,0,8.7449
Medina de rio Seco,1800,1.6094379124341003,-0.5108256237659907,1.6094379124341005,1.0986122886681096,0,0,0,0,14.916
Medina del Campo,1400,2.302585092994046,-2.3025850929940455,1.0986122886681096,-0.0,0,0,0,0,4.3386
Medina del Campo,1500,3.044522437723423,-0.2113090936672069,3.709284250599981,1.152564616149156,0,0,0,0,6.0464
Medina del Campo,1600,2.1972245773362196,1.2685113254635072,3.6459479515277287,1.7916942150913546,0,0,0,0,9.4604
