city,year,log_pop,diversity,capital,commune,bishop,num_people_divide,university,longitude,latitude
Lanciano,1500,0.0,-0.0,0,0,1,0.0,0,14.383,42.233
Laon,1500,2.302585092994046,1.945910149055313,0,0,1,-1.2039728043259361,0,3.617,49.567
"Leuven (Loewen, Louvain)",1500,2.833213344056216,2.079441541679836,0,1,0,-1.2237754316221157,0,4.7,50.883
"Liege (Luik, Luettich)",1500,2.995732273553991,2.19722457733622,0,1,1,-1.2039728043259361,0,5.567,50.633
Limoges,1500,0.0,-0.0,0,1,1,0.0,0,1.25,45.85
Linz,1500,0.0,1.7917594692280547,0,1,0,1.6094379124341003,0,14.3,48.3
"Lisboa (Lisbon, Lissabon, Al Ushbuna)",1500,4.174387269895637,4.633338314432258,1,1,0,-0.13133600206108698,1,-9.133,38.717
London,1500,3.912023005428146,3.82065197700538,1,1,1,-1.3470736479666092,0,-0.105,51.517
Lucca,1500,3.4011973816621555,2.079441541679836,0,1,1,-1.6094379124341003,0,10.483,43.833
Lueneburg,1500,0.0,1.3862943611198906,0,1,0,1.0986122886681098,0,10.4,53.25
Luneville,1500,0.0,1.0986122886681096,0,0,0,1.0986122886681098,0,6.5,48.6
Lyon,1500,3.912023005428146,1.7917594692280547,0,1,0,-2.120263536200091,0,4.85,45.75
Maastricht,1500,2.302585092994046,-0.0,0,1,0,-2.3025850929940455,0,5.683,50.85
Macon,1500,0.0,1.6094379124341005,0,1,1,1.3862943611198906,0,4.833,46.3
Madrid (Madjrit),1500,2.5649493574615367,3.49650756146648,0,1,0,0.3794896217049037,0,-3.683,40.4
Mainz,1500,1.791759469228055,2.9444389791664403,0,1,0,0.9162907318741551,1,8.273,49.998
Mantua,1500,3.2188758248682006,4.177209094108301,0,0,1,0.7514160886839212,0,10.8,45.15
Melfi,1500,0.0,2.079441541679836,0,0,1,1.0986122886681098,0,15.65,41.0
Messina,1500,3.2188758248682006,2.3978952727983707,0,0,1,-1.1394342831883648,0,15.567,38.183
Milano,1500,4.605170185988092,4.2709462949037,1,0,0,-0.4155154439616658,0,9.2,45.467
Mondovi,1500,0.0,-0.0,0,0,1,0.0,0,7.817,44.383
Mons (Bergen),1500,2.70805020110221,2.079441541679836,0,1,0,-0.916290731874155,0,3.933,50.45
Montpellier,1500,1.791759469228055,-0.0,0,1,1,-1.791759469228055,1,3.883,43.6
Monza,1500,0.0,1.3862943611198906,0,0,0,1.3862943611198906,0,9.267,45.583
Muenchen,1500,2.5649493574615367,3.739683156286872,1,1,0,0.5260930958967791,0,11.583,48.15
Namur (Namen),1500,2.0794415416798357,0.6931471805599453,0,1,0,-2.0794415416798357,0,4.867,50.467
Nantes,1500,2.6390573296152584,2.564949357461537,0,1,1,-0.8472978603872037,1,-1.55,47.217
Nijmegen,1500,2.4849066497880004,3.526360524616162,0,1,0,0.15415067982725836,0,5.867,51.833
Nimes,1500,1.791759469228055,0.6931471805599453,0,1,1,-1.791759469228055,0,4.35,43.833
Norwich,1500,2.302585092994046,2.484906649788001,0,1,1,-0.6931471805599453,0,1.303,52.628
Nottingham,1500,0.0,3.028029073307412,0,1,0,2.3978952727983707,0,-1.159,52.968
Novara,1500,1.9459101490553132,2.70805020110221,0,1,1,0.5389965007326869,0,8.633,45.467
Nuernberg,1500,3.6375861597263857,3.7985045625517055,0,1,0,-0.20359895524123955,0,11.083,49.45
Olomouc (Olmuetz),1500,2.4849066497880004,1.945910149055313,0,1,1,-0.6931471805599453,0,17.25,49.583
Oxford,1500,1.6094379124341003,2.564949357461537,0,0,0,-0.2231435513142097,1,-1.254,51.754
Padova (Padua),1500,3.367295829986474,3.689669563841905,0,1,1,0.2436220826577505,1,11.883,45.417
Palermo (Balarm),1500,4.174387269895637,2.564949357461537,1,0,0,-1.9771626925594177,0,13.367,38.117
Palma,1500,2.5649493574615367,2.079441541679836,0,1,0,-0.7731898882334817,0,2.65,39.567
Paris,1500,5.298317366548036,4.389868488759559,1,1,1,-1.9310215365615626,1,2.333,48.867
Parma,1500,2.772588722239781,3.3790925052297323,0,0,1,0.5947071077466928,0,10.333,44.8
Pavia,1500,2.772588722239781,2.458311329683084,0,0,1,-0.2876820724517809,1,9.167,45.167
Perugia,1500,2.4849066497880004,3.389268031545795,0,0,1,0.7731898882334817,1,12.367,43.133
Piacenza,1500,3.2188758248682006,2.639057329615258,0,0,1,-1.0216512475319814,1,9.667,45.017
Pisa,1500,2.302585092994046,2.302585092994045,0,0,0,-0.35667494393873245,1,10.383,43.717
Pistoia,1500,1.6094379124341003,3.163424050423405,0,0,1,1.1631508098056809,0,10.9,43.917
Poitiers,1500,2.995732273553991,0.6931471805599453,0,1,1,-2.3025850929940455,1,0.333,46.583
Poznan (Posen),1500,3.4657359027997265,1.6094379124341005,0,1,1,-1.8562979903656263,0,16.967,52.417
"Praha (Prag, Prague)",1500,4.248495242049359,2.978508420527237,1,1,0,-1.8505999692509885,1,14.467,50.083
Prato,1500,1.9459101490553132,2.079441541679836,0,0,1,-0.3364722366212129,0,11.1,43.883
Provins,1500,2.70805020110221,1.0986122886681096,0,1,0,-2.0149030205422647,0,3.3,48.55
Quedlinburg,1500,1.6094379124341003,1.6094379124341005,0,1,0,0.0,0,11.15,51.783
Reading,1500,0.0,2.639057329615258,0,1,0,1.0986122886681098,0,-0.971,51.455
Regensburg,1500,3.091042453358316,2.484906649788001,0,1,0,-1.0116009116784799,0,12.1,49.017
Reims,1500,2.4849066497880004,0.6931471805599453,0,1,0,-2.4849066497880004,0,4.033,49.25
Roma,1500,4.007333185232471,4.178734341613758,1,1,0,-0.2006706954621511,1,12.483,41.9
Rouen,1500,3.6888794541139363,2.70805020110221,0,1,0,-2.0794415416798357,0,1.083,49.433
Salerno,1500,1.6094379124341003,2.19722457733622,0,0,0,-0.2231435513142097,1,14.783,40.683
Saluzzo,1500,0.0,2.079441541679836,0,1,1,1.6094379124341003,0,7.483,44.65
Savona,1500,0.0,3.601104729170599,0,1,1,3.1354942159291497,0,8.5,44.283
"Sevilla(Seville, Ishbiliya)",1500,3.8066624897703196,2.9785084205272367,0,1,0,-1.3217558399823195,1,-5.987,37.377
Shrewsbury,1500,0.0,2.302585092994045,0,1,0,1.6094379124341003,0,-2.748,52.707
Siena,1500,2.772588722239781,4.276011194452651,1,1,1,1.2347444629926896,1,11.35,43.317
Soest,1500,2.302585092994046,1.945910149055313,0,1,0,-0.35667494393873245,0,8.117,51.583
Spoleto,1500,2.4849066497880004,3.6280156368701606,0,1,1,0.8109302162163288,0,12.733,42.733
St-Jean-d'Angely,1500,0.0,1.0986122886681096,0,1,0,0.0,0,-0.517,45.95
Stralsund,1500,2.3978952727983707,3.2103913397883894,0,1,0,0.5978370007556204,0,13.1,54.3
Strasbourg (Strassburg),1500,2.995732273553991,3.688879454113936,0,1,1,0.22314355131420976,0,7.75,48.583
Stuttgart,1500,0.0,3.790873407116372,0,1,0,3.828641396489095,0,9.183,48.767
Toledo,1500,3.4657359027997265,2.833213344056216,1,0,0,-1.6739764335716716,0,-4.017,39.867
Torino,1500,2.70805020110221,2.813355404500616,1,1,1,-0.2231435513142097,1,7.667,45.05
Toulouse,1500,3.4011973816621555,2.079441541679836,0,1,0,-2.3025850929940455,1,1.433,43.6
Tournai (Doornik),1500,3.5553480614894135,2.19722457733622,0,1,1,-1.9459101490553135,0,3.383,50.6
Tours,1500,4.0943445622221,3.728960711946588,0,1,0,-1.1499055830556604,0,0.683,47.383
Treviso,1500,2.4849066497880004,2.484906649788001,0,1,1,-0.1823215567939546,1,12.245,45.667
Trier,1500,2.0794415416798357,2.564949357461537,0,1,0,-0.13353139262452263,1,6.633,49.75
Troyes,1500,2.995732273553991,2.19722457733622,0,1,1,-1.6094379124341003,0,4.083,48.3
Ulm,1500,2.772588722239781,3.389268031545795,0,1,0,0.5232481437645479,0,10.05,48.567
Valencia (Balansiya),1500,3.7376696182833684,3.5450107617583355,0,1,0,-0.5596157879354228,1,-0.367,39.467
Velletri,1500,0.0,2.484906649788001,0,0,1,2.1972245773362196,0,12.783,41.683
Venezia,1500,4.605170185988092,4.849330471853764,1,1,0,0.16551443847757333,0,12.327,45.439
Vercelli,1500,0.0,1.7917594692280547,0,0,1,1.3862943611198906,1,8.417,45.317
Verona,1500,3.912023005428146,3.728960711946588,0,0,1,-0.4462871026284195,0,11.0,45.45
Vigevano,1500,1.791759469228055,2.685945324669788,0,0,0,0.28768207245178085,0,8.85,45.317
Villefranche-de-Rouergue,1500,0.0,1.945910149055313,0,0,0,1.0986122886681098,0,2.05,44.35
Viterbo,1500,2.4849066497880004,2.995732273553991,0,1,1,0.08004270767353636,0,12.1,42.417
Wien (Vienna),1500,2.995732273553991,3.1418041592132298,1,1,1,-0.4307829160924542,1,16.367,48.2
Winchester,1500,0.0,-0.0,0,1,1,0.0,0,-1.308,51.062
Worcester,1500,0.0,1.3862943611198906,0,1,1,1.0986122886681098,0,-2.212,52.197
Worms,1500,2.0794415416798357,2.833213344056216,0,1,1,0.11778303565638346,0,8.36,49.636
Wuerzburg,1500,1.9459101490553132,3.1354942159291497,0,1,1,0.8266785731844679,0,9.949,49.797
York,1500,1.9459101490553132,1.039720770839918,0,1,0,-1.252762968495368,0,-1.093,53.956
Zamora,1500,1.6094379124341003,2.9444389791664403,0,1,1,0.7884573603642703,0,-5.75,41.5
"Zaragoza (Sarakusta, Saragossa)",1500,2.995732273553991,2.19722457733622,0,1,0,-1.2039728043259361,1,-0.883,41.633
Zuerich,1500,1.6094379124341003,3.49650756146648,0,1,0,1.7227665977411035,0,8.55,47.367
lorient,1500,0.0,2.639057329615258,0,0,0,1.791759469228055,0,-3.37,47.75
s Gravenhage,1500,1.9459101490553132,0.6931471805599453,0,1,0,-1.252762968495368,0,4.3,52.083
Alessandria,1600,2.6390573296152584,2.652587534720148,0,0,0,-0.15415067982725836,0,8.617,44.9
Amiens,1600,3.2188758248682006,2.19722457733622,0,0,1,-1.0216512475319814,0,2.3,49.9
Aquila (L'Aquila),1600,2.1972245773362196,3.1780538303479453,0,0,0,0.6931471805599453,0,13.37,42.35
Arezzo,1600,1.9459101490553132,4.093900535182177,0,0,1,2.005333569526114,1,11.883,43.417
Arras (Atrecht),1600,2.995732273553991,2.833213344056216,0,1,1,-0.35667494393873245,0,2.783,50.283
Ascoli Piceno,1600,0.0,2.639057329615258,0,0,1,2.1972245773362196,0,13.567,42.85
Asti,1600,2.302585092994046,2.484906649788001,0,0,1,0.0,0,8.2,44.9
Augsburg,1600,3.8066624897703196,4.663235587282921,0,1,1,0.6359887667199967,0,10.883,48.367
Aversa,1600,2.0794415416798357,2.639057329615258,0,0,1,0.0,0,14.2,40.967
Baeza (Bayyasa),1600,3.258096538021482,2.70805020110221,0,1,0,-0.7731898882334817,1,-3.467,37.983
Bamberg,1600,2.4849066497880004,3.5646232986148125,0,1,1,0.949080554697146,0,10.867,49.867
Barcelona (Barshaluna),1600,3.4657359027997265,2.890371757896165,0,1,1,-1.1631508098056809,1,2.183,41.383
Basel,1600,2.3978952727983707,3.8918202981106265,0,1,1,1.2909841813155658,1,7.6,47.567
Bath,1600,0.0,2.871476118054867,0,1,1,2.0794415416798357,0,-2.366,51.378
Beauvais,1600,2.4849066497880004,2.995732273553991,0,1,1,0.08004270767353636,0,2.083,49.433
Bergamo,1600,3.1780538303479458,4.214404204622068,0,1,1,0.8292793548845252,0,9.717,45.683
Bern,1600,0.0,3.2444540412628635,0,1,0,3.2188758248682006,0,7.467,46.917
Besancon,1600,2.4849066497880004,3.1354942159291497,0,1,0,0.4054651081081644,0,6.033,47.25
Beziers,1600,0.0,1.0986122886681096,0,1,0,1.0986122886681098,0,3.25,43.35
Blois,1600,0.0,3.295836866004329,0,0,1,2.772588722239781,0,1.333,47.583
Bologna,1600,4.143134726391533,5.030523056202278,0,1,1,0.6526558192052084,1,11.333,44.483
Bonn,1600,0.0,2.484906649788001,0,1,0,2.302585092994046,0,7.1,50.733
Boulogne,1600,0.0,1.945910149055313,0,0,0,1.3862943611198906,0,1.62,50.72
Braga,1600,2.302585092994046,2.564949357461537,0,0,0,0.1823215567939546,0,-8.433,41.55
Bremen,1600,3.044522437723423,3.120291565301285,0,1,1,-0.15415067982725836,0,8.8,53.083
Brescia,1600,3.58351893845611,4.193924059347406,0,1,1,0.44183275227903923,0,10.25,45.55
Buda,1600,2.4849066497880004,3.282693997278064,1,0,0,-0.2876820724517809,0,19.033,47.5
Burgos (Burghush),1600,2.3978952727983707,3.881949814927136,0,1,1,1.3862943611198906,0,-3.7,42.35
Caen,1600,3.4011973816621555,3.1780538303479453,0,1,0,-1.0033021088637848,1,-0.35,49.183
Caltanisetta,1600,2.302585092994046,1.6094379124341005,0,0,1,-0.916290731874155,0,14.067,37.483
Carcassonne,1600,0.0,1.6094379124341005,0,1,1,1.3862943611198906,0,2.35,43.217
Casale,1600,0.0,3.1780538303479453,0,0,0,2.70805020110221,0,8.45,45.133
Catania,1600,2.70805020110221,1.6094379124341005,0,0,1,-1.3217558399823195,1,15.1,37.5
Chalons-sur-Marne,1600,0.0,1.6094379124341005,0,1,1,1.6094379124341003,0,4.367,48.95
Chambery,1600,0.0,2.890371757896165,0,0,1,2.302585092994046,0,5.9,45.6
Chatham,1600,0.0,3.884297118205748,0,0,0,3.1780538303479458,0,0.535,51.361
Chivasso,1600,0.0,2.3978952727983707,0,0,0,2.302585092994046,0,7.883,45.183
Clermont-Ferrand,1600,0.0,2.890371757896165,0,0,1,2.1972245773362196,0,3.083,45.783
Coimbra Kulumriyya),1600,2.302585092994046,3.401197381662155,0,1,1,0.47000362924573563,1,-8.417,40.2
Colchester,1600,2.0794415416798357,3.1354942159291497,0,0,0,0.5596157879354227,0,0.9,51.892
Como,1600,2.4849066497880004,4.271779491585393,0,0,1,1.791759469228055,0,9.083,45.783
Cosenza,1600,0.0,2.995732273553991,0,0,0,2.833213344056216,0,16.25,39.3
Cremona,1600,3.58351893845611,4.0943445622221,0,0,1,0.20067069546215124,0,10.033,45.117
Dresden,1600,2.4849066497880004,4.338935822059851,0,1,0,1.5926307941177191,0,13.75,51.05
Dublin,1600,1.6094379124341003,3.044522437723422,1,1,0,0.6931471805599453,1,-6.25,53.333
Edinburgh,1600,2.70805020110221,3.85657123098335,1,1,0,0.47000362924573563,1,-3.161,55.949
Erfurt,1600,2.9444389791664403,4.095515254792108,0,1,0,1.0809127115687087,1,11.033,50.983
Faenza,1600,2.70805020110221,3.850147601710058,0,1,1,0.9295359586241757,0,11.883,44.283
Ferrara,1600,3.4965075614664802,4.763657096918406,0,0,1,0.8979415932059586,1,11.583,44.833
Firenze,1600,4.330733340286331,6.01861077093854,1,0,1,1.4438182052580772,1,11.25,43.767
Flensburg,1600,1.791759469228055,3.3790925052297323,0,1,0,1.2039728043259361,0,9.433,54.783
Forli,1600,2.3978952727983707,3.2580965380214826,0,0,1,0.6466271649250525,0,12.053,44.224
"Geneve (Geneva, Genf)",1600,2.772588722239781,3.332204510175204,0,1,1,0.06062462181643484,1,6.167,46.2
Genova,1600,4.143134726391533,4.131464651047953,1,1,1,0.6359887667199967,0,8.95,44.417
Gerona (Djarunda),1600,1.6094379124341003,1.7917594692280547,0,1,1,0.0,0,2.817,41.983
Glasgow,1600,2.0794415416798357,2.3978952727983707,0,0,0,-0.6931471805599453,1,-4.245,55.862
Gotha,1600,0.0,3.768367728614317,0,1,0,3.58351893845611,0,10.717,50.95
Granada (Gharnata),1600,4.23410650459726,3.4919679144004343,0,0,0,-0.9382696385929302,0,-3.6,37.183
Groningen,1600,2.9444389791664403,1.945910149055313,0,1,1,-0.9985288301111273,0,6.55,53.217
Haarlem,1600,3.6635616461296463,3.282693997278064,0,1,1,-0.6678293725756556,0,4.65,52.367
Hannover,1600,1.9459101490553132,3.6386485924890897,0,1,0,1.3862943611198906,0,9.717,52.367
Hildesheim,1600,2.1972245773362196,3.091042453358315,0,1,1,0.44183275227903923,0,9.967,52.15
Ipswich,1600,0.0,3.1780538303479453,0,0,0,2.4849066497880004,0,1.158,52.056
Issoudin,1600,0.0,3.988984046564275,0,1,0,3.6375861597263857,0,2.0,46.95
Jihlava (Iglau),1600,0.0,1.7917594692280547,0,1,0,1.791759469228055,0,15.583,49.4
Kassel,1600,1.791759469228055,4.202143501674991,0,0,0,2.3978952727983707,0,9.5,51.317
"Kobenhaven (Copenhagen, Kopenhagen)",1600,3.6888794541139363,3.1780538303479453,1,1,0,-0.9808292530117262,1,12.583,55.667
Koeln,1600,3.6888794541139363,3.791156352300701,0,1,0,-0.19237189264745613,1,6.95,50.933
Krakow (Krakau),1600,3.332204510175204,4.060443010546419,1,1,1,0.25131442828090617,1,19.917,50.083
Lanciano,1600,2.302585092994046,2.079441541679836,0,0,1,-1.2039728043259361,0,14.383,42.233
Laon,1600,0.0,2.302585092994045,0,0,1,1.9459101490553132,0,3.617,49.567
"Leuven (Loewen, Louvain)",1600,0.0,3.842319878384561,0,1,0,3.4657359027997265,0,4.7,50.883
"Liege (Luik, Luettich)",1600,3.4011973816621555,3.4855871610538123,0,1,1,-0.1823215567939546,0,5.567,50.633
Limoges,1600,0.0,2.302585092994045,0,1,1,1.9459101490553132,0,1.25,45.85
Linz,1600,0.0,2.70805020110221,0,1,0,2.302585092994046,0,14.3,48.3
"Lisboa (Lisbon, Lissabon, Al Ushbuna)",1600,4.867534450455582,4.966523331647976,1,1,0,-0.37889808072344255,1,-9.133,38.717
London,1600,5.298317366548036,5.208757456482294,1,1,1,-0.8096809968158968,0,-0.105,51.517
Lucca,1600,3.1780538303479458,4.2291302628733645,0,1,1,0.7339691750802005,0,10.483,43.833
Lueneburg,1600,2.6390573296152584,3.4339872044851463,0,1,0,0.3053816495511819,0,10.4,53.25
Luneville,1600,0.0,1.7917594692280547,0,0,0,1.791759469228055,0,6.5,48.6
Lyon,1600,3.5553480614894135,3.679760009116018,0,1,0,-0.2972515234679316,0,4.85,45.75
Maastricht,1600,2.8903717578961645,2.3978952727983707,0,1,0,-0.587786664902119,0,5.683,50.85
Macon,1600,0.0,2.890371757896165,0,1,1,2.1972245773362196,0,4.833,46.3
Madrid (Madjrit),1600,4.174387269895637,4.606358679603701,1,1,0,0.32542240043462795,0,-3.683,40.4
Mainz,1600,2.5649493574615367,3.282693997278064,0,1,0,0.653926467406664,1,8.273,49.998
Mantua,1600,3.4011973816621555,4.801702628853219,0,0,1,1.1837700970084166,0,10.8,45.15
Melfi,1600,2.302585092994046,2.890371757896165,0,0,1,0.1823215567939546,0,15.65,41.0
Messina,1600,3.912023005428146,2.886165178199426,0,0,1,-0.8209805520698302,0,15.567,38.183
Milano,1600,4.787491742782046,4.756233616943936,1,0,0,-0.11466290832013976,0,9.2,45.467
Mondovi,1600,2.3978952727983707,1.6094379124341005,0,0,1,-1.0116009116784799,0,7.817,44.383
Mons (Bergen),1600,2.772588722239781,3.6375861597263857,0,1,0,0.3184537311185346,0,3.933,50.45
Montpellier,1600,2.70805020110221,2.079441541679836,0,1,1,-0.916290731874155,1,3.883,43.6
Monza,1600,2.4849066497880004,2.19722457733622,0,0,0,-0.6931471805599453,0,9.267,45.583
Muenchen,1600,2.995732273553991,3.8025377428661344,1,1,0,0.4382549309311553,0,11.583,48.15
Namur (Namen),1600,2.1972245773362196,2.833213344056216,0,1,1,0.20067069546215124,0,4.867,50.467
Nantes,1600,3.2188758248682006,2.912494403331052,0,1,1,-0.916290731874155,1,-1.55,47.217
Nijmegen,1600,2.4849066497880004,3.5157396511717023,0,1,0,0.7339691750802005,0,5.867,51.833
Nimes,1600,2.5649493574615367,1.6094379124341005,0,1,1,-0.9555114450274363,0,4.35,43.833
Norwich,1600,2.995732273553991,3.924584211636815,0,1,1,0.1823215567939546,0,1.303,52.628
Nottingham,1600,0.0,4.068815183103847,0,1,0,3.4339872044851463,0,-1.159,52.968
Novara,1600,2.0794415416798357,3.091042453358315,0,1,1,0.4855078157817008,0,8.633,45.467
Nuernberg,1600,3.6888794541139363,4.845048525912105,0,1,0,0.9262410627273231,0,11.083,49.45
Olomouc (Olmuetz),1600,0.0,2.564949357461537,0,1,1,2.3978952727983707,1,17.25,49.583
Oxford,1600,1.6094379124341003,3.2188758248682,0,0,0,0.9555114450274363,1,-1.254,51.754
Padova (Padua),1600,3.4965075614664802,4.030544414715214,0,1,1,0.31015492830383945,1,11.883,45.417
Palermo (Balarm),1600,4.653960350157523,3.768367728614317,1,0,0,-1.0704414117014134,0,13.367,38.117
Palma,1600,2.833213344056216,2.3978952727983707,0,1,0,-0.7537718023763802,0,2.65,39.567
Paris,1600,5.703782474656201,5.109334199478719,1,1,1,-0.9501922835498364,1,2.333,48.867
Parma,1600,3.2188758248682006,4.191662847707962,0,0,1,0.8241754429663494,0,10.333,44.8
Pavia,1600,3.2188758248682006,2.564949357461537,0,0,1,-0.7339691750802004,1,9.167,45.167
Perugia,1600,2.302585092994046,4.226741460579262,0,0,1,1.667706820558076,1,12.367,43.133
Piacenza,1600,3.4965075614664802,2.833213344056216,0,0,1,-0.8574502318512216,1,9.667,45.017
Pisa,1600,2.5649493574615367,2.484906649788001,0,0,0,-0.3677247801253174,1,10.383,43.717
Pistoia,1600,2.0794415416798357,3.389268031545795,0,0,1,0.7537718023763802,0,10.9,43.917
Poitiers,1600,2.995732273553991,2.484906649788001,0,1,1,-0.916290731874155,1,0.333,46.583
Poznan (Posen),1600,2.995732273553991,2.564949357461537,0,1,1,-0.5978370007556204,0,16.967,52.417
"Praha (Prag, Prague)",1600,4.605170185988092,3.2580965380214826,1,1,0,-1.5141277326297755,1,14.467,50.083
Prato,1600,1.9459101490553132,2.302585092994045,0,0,1,0.13353139262452257,0,11.1,43.883
Provins,1600,0.0,3.911967693168725,0,1,0,2.995732273553991,0,3.3,48.55
Quedlinburg,1600,1.791759469228055,3.8128368956999306,0,1,0,1.8458266904983307,0,11.15,51.783
Reading,1600,0.0,3.091042453358315,0,1,0,2.772588722239781,0,-0.971,51.455
Regensburg,1600,2.995732273553991,3.658162873816453,0,1,0,0.22314355131420976,0,12.1,49.017
Reims,1600,2.772588722239781,1.0986122886681096,0,1,0,-1.6739764335716716,0,4.033,49.25
Roma,1600,4.605170185988092,5.023815317427127,1,1,0,0.1823215567939546,1,12.483,41.9
Rouen,1600,4.248495242049359,3.044522437723422,0,1,0,-1.415281897993143,0,1.083,49.433
Salerno,1600,2.3978952727983707,2.639057329615258,0,0,0,0.24116205681688804,1,14.783,40.683
Saluzzo,1600,0.0,2.639057329615258,0,1,1,2.3978952727983707,0,7.483,44.65
Savona,1600,2.3978952727983707,2.639057329615258,0,0,1,-0.2006706954621511,0,8.5,44.283
"Sevilla(Seville, Ishbiliya)",1600,4.90527477843843,4.757390544250825,0,1,0,-0.6857670732623229,1,-5.987,37.377
Shrewsbury,1600,0.0,2.079441541679836,0,1,0,1.791759469228055,0,-2.748,52.707
Siena,1600,2.9444389791664403,4.741825689656676,0,0,1,1.6805338341178306,1,11.35,43.317
Soest,1600,2.302585092994046,3.619564736057943,0,1,0,1.0296194171811581,0,8.117,51.583
Spoleto,1600,2.0794415416798357,3.308777757587496,0,1,1,1.0560526742493137,0,12.733,42.733
St-Jean-d'Angely,1600,0.0,2.70805020110221,0,1,0,1.3862943611198906,0,-0.517,45.95
Stralsund,1600,2.70805020110221,2.6235217562718094,0,1,0,0.23638877806423034,0,13.1,54.3
Strasbourg (Strassburg),1600,3.2188758248682006,4.281436765146749,0,1,1,0.8415671856782185,0,7.75,48.583
Stuttgart,1600,2.1972245773362196,4.842853158391353,0,1,0,2.58189891577531,0,9.183,48.767
Toledo,1600,4.382026634673881,4.525104983411365,0,0,0,-0.2231435513142097,0,-4.017,39.867
Torino,1600,2.772588722239781,3.087042350228025,1,1,1,0.27193371548364176,1,7.667,45.05
Toulouse,1600,3.6888794541139363,3.49650756146648,0,1,0,-0.916290731874155,1,1.433,43.6
Tournai (Doornik),1600,2.995732273553991,2.70805020110221,0,1,1,-0.5978370007556204,0,3.383,50.6
Tours,1600,4.174387269895637,3.761660727596023,0,1,0,-1.129864832172214,0,0.683,47.383
Treviso,1600,2.5649493574615367,3.422414204014729,0,1,1,0.7308875085427924,1,12.245,45.667
Trier,1600,1.6094379124341003,2.3978952727983707,0,1,0,0.47000362924573563,1,6.633,49.75
Troyes,1600,2.8903717578961645,3.332204510175204,0,1,1,-0.40546510810816444,0,4.083,48.3
Ulm,1600,3.044522437723423,4.184578786273998,0,1,0,1.0330150061822965,0,10.05,48.567
Valencia (Balansiya),1600,4.174387269895637,4.064927508133527,0,1,0,-0.5108256237659907,1,-0.367,39.467
Velletri,1600,0.0,3.1354942159291497,0,0,1,2.772588722239781,0,12.783,41.683
Venezia,1600,5.017279836814924,5.335052751312461,1,1,0,0.27602498790956814,0,12.327,45.439
Vercelli,1600,2.302585092994046,2.7516666169315167,0,0,1,0.4054651081081644,1,8.417,45.317
Verona,1600,3.8066624897703196,4.445830124452753,0,0,1,0.47000362924573563,0,11.0,45.45
Vigevano,1600,2.0794415416798357,2.19722457733622,0,0,0,-0.6931471805599453,0,8.85,45.317
Villefranche-de-Rouergue,1600,2.302585092994046,1.3862943611198906,0,0,0,-1.2039728043259361,0,2.05,44.35
Viterbo,1600,2.302585092994046,3.5157396511717023,0,1,1,0.6418538861723947,0,12.1,42.417
Wien (Vienna),1600,3.912023005428146,3.610917912644225,1,1,1,-0.7339691750802004,1,16.367,48.2
Winchester,1600,0.0,3.091042453358315,0,1,1,2.3978952727983707,0,-1.308,51.062
Worcester,1600,1.791759469228055,3.704662609685276,0,1,1,1.3862943611198906,0,-2.212,52.197
Worms,1600,2.302585092994046,2.302585092994045,0,1,1,-0.10536051565782628,0,8.36,49.636
Wuerzburg,1600,2.302585092994046,3.871265197747588,0,1,1,1.4816045409242156,0,9.949,49.797
York,1600,2.4849066497880004,3.204777524132256,0,1,0,0.28768207245178085,0,-1.093,53.956
Zamora,1600,2.0794415416798357,2.9264175554979968,0,1,1,0.6931471805599453,0,-5.75,41.5
"Zaragoza (Sarakusta, Saragossa)",1600,3.2188758248682006,3.696721308199614,0,1,0,0.11332868530700327,1,-0.883,41.633
Zuerich,1600,2.0794415416798357,4.631838567512978,0,1,0,2.463853240590168,0,8.55,47.367
lorient,1600,0.0,2.19722457733622,0,0,0,1.3862943611198906,0,-3.37,47.75
s Gravenhage,1600,2.70805020110221,2.3978952727983707,0,1,0,-0.7621400520468967,0,4.3,52.083
Alessandria,1700,2.4849066497880004,2.079441541679836,0,0,0,-0.40546510810816444,0,8.617,44.9
Amiens,1700,3.5553480614894135,3.555348061489413,0,0,1,-0.46430560813109784,0,2.3,49.9
Aquila (L'Aquila),1700,1.9459101490553132,2.5232109529528914,0,0,0,0.6931471805599453,0,13.37,42.35
Arezzo,1700,1.791759469228055,3.8025377428661344,0,0,1,1.9459101490553132,1,11.883,43.417
Arras (Atrecht),1700,2.70805020110221,2.079441541679836,0,1,1,-0.916290731874155,0,2.783,50.283
Ascoli Piceno,1700,0.0,2.948589247168772,0,0,1,3.2188758248682006,0,13.567,42.85
Asti,1700,2.302585092994046,1.6094379124341005,0,0,1,-0.6931471805599453,0,8.2,44.9
Augsburg,1700,3.044522437723423,4.792255183900926,0,1,1,1.5998684614179497,0,10.883,48.367
Aversa,1700,0.0,2.484906649788001,0,0,1,2.302585092994046,0,14.2,40.967
Baeza (Bayyasa),1700,0.0,1.7917594692280547,0,1,0,1.3862943611198906,1,-3.467,37.983
Bamberg,1700,2.302585092994046,3.204777524132256,0,1,1,0.8329091229351039,1,10.867,49.867
Barcelona (Barshaluna),1700,3.5263605246161616,3.526360524616162,0,1,1,-0.4353180712578455,1,2.183,41.383
Basel,1700,2.70805020110221,4.093900535182177,0,1,1,1.33500106673234,1,7.6,47.567
