city,year,longitude,latitude,Influ_diversity,Influ_num_people_divide
"Lisboa (Lisbon, Lissabon, Al Ushbuna)",1600,-9.133,38.717,9.394820846219607,-3.69903293242616
Lisieux,1600,0.233,49.15,8.716745805373746,-2.176109415226208
Liverpool,1600,-2.94,53.416,3.2251167049319727,-1.3181409113322622
Livorno,1600,10.317,43.55,12.411753070060454,-1.2704003528682666
"Ljubljana (Emona, Laibach)",1600,14.514,46.055,7.6621036775483065,-1.6806296619486343
Llerena,1600,-6.017,38.233,9.452421041288858,-2.0724104328168345
Llucera,1600,15.333,41.5,5.021907740213103,-0.8367840963903914
Lodi,1600,9.5,45.317,10.188496128806129,-0.3896406345265462
Loja (Lawsha),1600,-4.15,37.167,3.9652021264408397,-0.43663417687881184
London,1600,-0.105,51.517,10.032378521740215,-5.066604127933383
Londonderry,1600,-7.333,55.0,4.442599999102166,-1.3593328148113952
Lorca (Lurka),1600,-1.7,37.667,3.9652021264408397,-0.2927048200164288
Lucca,1600,10.483,43.833,10.029721158607186,-1.1365266665610836
Lucena,1600,-4.483,37.4,4.978431056844156,-1.066281844345562
Luebeck,1600,10.7,53.867,9.995263141487586,-3.0068618400357257
Lueneburg,1600,10.4,53.25,10.529589906645572,-2.0113961695052605
Luneville,1600,6.5,48.6,8.991337377531806,-3.044456138957753
Luxemburg (Luxembourg),1600,6.15,49.6,7.213523788224313,-1.437971903271559
Lyon,1600,4.85,45.75,8.64300993307901,-4.294255937699636
Maastricht,1600,5.683,50.85,8.78623205014141,-0.7842763919379891
Macclesfield,1600,-2.127,53.258,2.0822955291797065,-1.248114675417736
Macerata,1600,13.45,43.3,10.841110598897293,-3.0986609392177944
Macon,1600,4.833,46.3,9.804186988497182,-3.2694602247152003
Maddaloni,1600,14.383,41.033,8.655196367190689,-2.6454189357998956
Madrid (Madjrit),1600,-3.683,40.4,11.449574741088655,-0.9843959614952851
Magdeburg,1600,11.667,52.167,10.598846845921406,-6.990560248290897
Mahon,1600,4.25,39.883,5.703377531549558,-0.714649237198638
Mainz,1600,8.273,49.998,9.056549445472731,-4.0934454082388605
Malaga (Malaka),1600,-4.417,36.717,5.243206075740662,-0.5143103377251773
Manchester,1600,-2.249,53.483,0.4669419126144171,-0.6178785521869978
Mannheim,1600,8.465,49.488,11.008012884509345,-1.6536172790902026
Manresa,1600,1.833,41.733,5.398895591677345,-1.3979502243230828
Mantua,1600,10.8,45.15,13.788257756443286,-1.2425047304677201
Marchena,1600,-5.4,37.33,7.863649058774632,-0.24402720404087455
Marseille,1600,5.4,43.3,6.676899540977168,-0.5511793546304016
Martina Franca,1600,17.333,40.7,5.113613830391712,-1.0959469378595261
Mascali,1600,15.2,37.75,4.806298107992139,-0.29628212756991074
Matera,1600,16.6,40.667,1.4801708430177325,-0.30864504821150507
Mechelen (Malines),1600,4.467,51.033,12.073743430543988,-5.665499347580848
Mecklenburg,1600,11.467,53.85,11.23300087691586,-2.002495776074948
Medina de rio Seco,1600,-5.033,41.883,11.549138115555579,-2.7569774487936267
Medina del Campo,1600,-4.917,41.3,11.676730510737423,-0.880411632629249
Melfi,1600,15.65,41.0,1.2070273341232838,-0.41486131361127
Merida (Marida),1600,-6.333,38.917,9.924238121508955,-3.5324999512176647
Messina,1600,15.567,38.183,2.862019134887349,-0.3654845254148545
Metz,1600,6.167,49.133,9.200987213348213,-4.601510090468987
Milano,1600,9.2,45.467,8.799412468979273,-1.0232068824216687
Miskolc,1600,20.783,48.1,7.431770641510621,-0.692906662095419
Mistretta,1600,14.37,37.93,3.3754384252829945,-0.3813193350639758
Modena,1600,10.917,44.667,14.924714887377455,-1.4732507179222587
Molfetta,1600,16.6,41.2,1.9471127556321501,-0.20272301069373405
Mondovi,1600,7.817,44.383,5.398895591677344,-1.757521215109683
Monopoli,1600,17.3,40.95,3.4396445836540113,-1.179703808267097
Mons (Bergen),1600,3.933,50.45,10.702285259744688,-0.5504130479680176
Montauban,1600,1.35,44.017,7.721466902358248,-2.187290074741972
Montoro,1600,-4.383,38.017,6.587618106439947,-1.1709510405593595
Montpellier,1600,3.883,43.6,5.710147988355081,-0.8911709887312469
Monza,1600,9.267,45.583,11.882183846448514,-1.2930138502099908
Morella,1600,-0.1,40.617,4.2895053113611805,-0.9391753993242367
Motril,1600,-3.517,36.75,5.894117780316199,-0.5753980933985796
Moulins,1600,3.33,46.57,7.580646817405588,-3.2747563265910884
Muelheim an der Ruhr,1600,6.883,51.433,8.52208315539136,-5.168554089044237
Muenchen,1600,11.583,48.15,11.206304596356023,-1.1362100042994239
Muenster,1600,7.633,51.967,8.53760334102876,-3.998360764374528
Murcia (Mursiya),1600,-1.117,37.983,3.2251167049319736,-0.1748783538614109
Namur (Namen),1600,4.867,50.467,12.102519292469324,-4.9464735585142385
Nancy,1600,6.2,48.683,8.237127974462357,-4.448725575746385
Nantes,1600,-1.55,47.217,6.1389810131862115,-1.4155912612778796
Napoli,1600,14.25,40.833,5.5027399342471375,-1.6064842356861944
Nevers,1600,3.167,46.983,8.410686300064633,-6.982027639713076
Newcastle-upon-Tine,1600,-1.602,54.974,5.3375530306056715,-1.1039430132407695
Newry,1600,-6.33,54.18,4.19186825755406,-0.9886056834991965
Nice,1600,7.25,43.7,5.743015715748333,-1.55530641621212
Nicosia,1600,14.4,37.75,3.4982602138264225,-0.41375795905379326
"Nicosia (Lefkosha, Leukosia)",1600,33.37,35.17,4.883947004866211,-1.1306375065343894
Nijmegen,1600,5.867,51.833,7.199241541707826,-2.155241868518647
Nimes,1600,4.35,43.833,6.766853602127345,-0.5635369256741414
Niort,1600,-0.45,46.3,6.950043049871617,-1.9138116546870316
Noerdlingen,1600,10.5,48.85,13.09851665786991,-5.959242483922266
Norwich,1600,1.303,52.628,9.974296804437637,-2.2398097516778672
Noto,1600,15.067,36.883,3.2908099479866038,-0.24687056698744145
Nottingham,1600,-1.159,52.968,8.242329967738122,-3.624887506163721
Novara,1600,8.633,45.467,11.556519576462774,-2.952429681866872
Nuernberg,1600,11.083,49.45,10.843124817793116,-9.340264113893449
Ocana,1600,-3.517,39.933,12.470374762704683,-0.7918351291873372
"Ohrid (Lynchnidus, Okhri)",1600,20.8,41.117,3.4135522634301103,-0.9032261017424478
Oldham,1600,-2.113,53.537,0.4669419126144171,-0.5066604127933383
Olomouc (Olmuetz),1600,17.25,49.583,9.007088769701848,-1.084308205915716
Olot,1600,2.483,42.183,5.488849652827521,-1.274374513885683
Onteniente,1600,-0.617,38.817,7.0476801036787355,-0.3669824128140957
Orihuela,1600,-0.95,38.083,4.432144039055257,-0.21631256265512724
Orleans,1600,1.9,47.917,10.11046923296924,-8.712087585836668
Orvieto,1600,12.117,42.717,13.586926263669124,-2.3113071270023626
Oslo,1600,10.75,59.917,7.357623248433947,-0.7836759636905091
Osnabrueck,1600,8.05,52.267,8.657180444086602,-2.1033548844059204
Ostende,1600,2.917,51.217,8.432668837819914,-0.9387177115078019
Osuna,1600,-5.117,37.233,5.469872206853884,-0.21679477896300317
Otranto,1600,18.5,40.15,4.373528408882846,-1.2950411380086697
Ovar,1600,-8.633,40.867,8.965979984150554,-2.2826199085079657
Oxford,1600,-1.254,51.754,8.923799759074575,-5.602098873162114
Padova (Padua),1600,11.883,45.417,12.431036153484213,-0.9670243506418473
Paisley,1600,-4.42,55.841,8.040840549519821,-0.8067728524270229
Palencia,1600,-4.533,42.017,12.410026894006144,-1.7118800119516187
Palermo (Balarm),1600,13.367,38.117,3.814880406089819,-0.20664604912031811
Palma,1600,2.65,39.567,4.658810170168478,-1.6451016451978822
Pamplona (Bambluna),1600,-1.633,42.817,9.76949923229453,-5.10614835527335
Paris,1600,2.333,48.867,10.446589259828393,-5.941932076864963
Parma,1600,10.333,44.8,13.045784762464226,-1.1779457835604243
Passau,1600,13.483,48.583,8.695026015592685,-3.010441612599984
Pavia,1600,9.167,45.167,9.306484624377813,-0.3850506795674427
Perpignan,1600,2.883,42.683,3.9652021264408397,-1.482908525248795
Perth,1600,-3.434,56.396,7.438467972262237,-0.5772751044718524
Perugia,1600,12.367,43.133,12.338855320188511,-4.350306349219455
Pesaro,1600,12.9,43.9,9.853819585309196,-5.243381589033116
Pest,1600,19.083,47.5,6.4497481434990265,-0.6301380472700732
Piacenza,1600,9.667,45.017,10.791368063786933,-0.5253242681078122
Piazza Armerina,1600,14.367,37.383,3.064143816873383,-0.3738298980677698
Pisa,1600,10.383,43.717,11.204725735937172,-1.3084236483874665
Pistoia,1600,10.9,43.917,10.595498366720337,-1.1313776786261922
Plasencia,1600,-6.083,40.033,10.131111931259278,-2.3833635353026463
"Plovdiv (Philippolis, Filibe)",1600,24.75,42.15,3.210225649224119,-0.222211595677433
Plymouth,1600,-4.146,50.388,7.187619478239686,-1.8433376806912103
Plzen (Pilsen),1600,13.367,49.75,10.520132543190142,-3.8992255833347476
Poitiers,1600,0.333,46.583,10.452353381111484,-3.1169596501864087
Polizzi Generosa,1600,14.0,37.817,3.8423803378974117,-0.20007495975578982
Porto (Oporto),1600,-8.617,41.15,8.166520878416126,-2.7680959137977506
Portsmouth,1600,-1.07,50.809,11.048933850979882,-4.083559351403869
Poznan (Posen),1600,16.967,52.417,10.121506063022412,-0.8667727074397603
Ppotsdam,1600,13.067,52.4,10.670601046144712,-7.2121484584771745
"Praha (Prag, Prague)",1600,14.467,50.083,7.503773842644743,-3.731986455209467
Prato,1600,11.1,43.883,15.769825826333904,-1.9443688249074176
Prenzlau,1600,13.867,53.317,9.80544525910519,-1.8100672971119107
Preston,1600,-2.705,53.76,0.4669419126144171,-0.6178785521869978
Priego-de-Cordoba,1600,-4.183,37.433,4.554965827598686,-0.7243890454687565
Prizrend (Prizren),1600,20.74,42.215,3.4135522634301103,-1.0155676566855383
Procida,1600,14.033,40.767,7.527514138241888,-1.1625104105511006
Provins,1600,3.3,48.55,8.718001217977548,-1.3890939650750687
Quedlinburg,1600,11.15,51.783,10.41516401321228,-0.9002327905745562
Ragusa (Raghusa),1600,14.733,36.917,2.6735463150211656,-0.24738546578093057
Ravenna,1600,12.201,44.418,11.593221086042995,-1.137208595898918
Reading,1600,-0.971,51.455,10.367464059643426,-2.600650826155074
Regensburg,1600,12.1,49.017,12.652073111105048,-5.0621416717231424
Reggio nell Emilia,1600,10.6,44.717,15.081351740327463,-1.3974647483177927
Reims,1600,4.033,49.25,9.566381346304063,-5.766866487078647
Renfrew,1600,-4.405,55.868,8.417828400984064,-1.0539242733018221
Rennes,1600,-1.683,48.083,6.893969460576409,-1.469254705494173
Requena,1600,-1.1,39.483,6.731059911415341,-0.7976250400959427
Reus,1600,1.117,41.15,5.4302340226551085,-2.1394044869474804
Rimini,1600,12.581,44.063,11.992070661416594,-2.7733385196950944
Riom,1600,3.117,45.9,8.118565345196544,-3.5219077474658884
Rochefort,1600,-0.96,45.94,8.602067199675119,-3.010546084818953
Roma,1600,12.483,41.9,10.868609987039493,-4.420921040897969
Ronda (Runda),1600,-5.167,36.733,3.4982602138264225,-0.2430322305268858
Rostock,1600,12.133,54.083,10.433673604903328,-3.1364500332790857
Rotterdam,1600,4.5,51.917,10.137325816519352,-0.521255898939516
Rouen,1600,1.083,49.433,5.71014798835508,-1.0236188014564598
Rovinj (Rovigno),1600,13.636,45.084,10.742668183760209,-1.0294572439095335
"Salamanca (Shalamaka, Shalamantika)",1600,-5.65,40.967,10.056821402944054,-1.106002608414726
Salerno,1600,14.783,40.683,8.03124790103919,-3.4071588734883025
Salford,1600,-2.294,53.483,0.4669419126144171,-0.5066604127933383
"Saloniki (Thesaloniki, Selanik)",1600,22.933,40.633,2.9466103508156927,-1.114428225035458
Saluzzo,1600,7.483,44.65,4.705287547949706,-0.44312502227552375
Salzburg,1600,13.033,47.8,9.938912878439389,-2.886179370437932
San-Fernando,1600,-6.2,36.467,7.019719294695971,-1.3167262398996453
San-Filippo di Mela,1600,15.283,38.18,5.546383529501004,-0.36743177903386803
San-Lucar-de-Barrameda,1600,-6.35,36.783,8.20776918284562,-1.2549383846809459
San-Sebastian,1600,-1.983,43.317,10.90172204566273,-6.49109504461177
San-Severo,1600,15.383,41.683,4.088023914984268,-0.4837106379978212
Santander,1600,-3.804,43.465,11.706955243299666,-6.557751033878002
Santarem (Shantarim),1600,-8.683,39.233,10.734056597210904,-2.0535748188327863
Santiago (Shant Yacub),1600,-8.55,42.883,6.809171823941821,-1.516450503796089
Sarajevo (Aquae Sulphurae),1600,18.383,43.85,3.498260213826424,-0.6744238015083535
Sarno,1600,14.617,40.817,7.007410014660179,-2.01091383348132
Sassari,1600,8.56,40.727,5.79943910223009,-0.5026204376444232
Satu Mare,1600,22.883,47.8,5.172229460564124,-0.559180089729233
Saumur,1600,-0.083,47.267,9.444713493091857,-2.7224679591747107
Savigliano,1600,7.667,44.633,6.016159224642781,-1.7749965681008304
Savona,1600,8.5,44.283,8.535311320767455,-0.5572854404891214
Schwaz,1600,11.73,47.33,11.569604243089977,-1.2419358898958655
Schwerin,1600,11.383,53.633,11.303977492092399,-2.126071486512348
Sciacca,1600,13.1,37.5,4.406346590087996,-0.29045641550643325
Sedan,1600,4.95,49.7,8.614731584953267,-3.4901556552007227
Segovia (Shakubiya),1600,-4.117,40.95,12.857755928950972,-1.1040731064944092
"Serrai (Ceres, Seres, Serres, Siris, Siroz, Serrhes)",1600,23.55,41.05,4.75601026219656,-0.6467824293944987
Setubal,1600,-8.9,38.53,12.273601124454197,-3.7527408373470306
"Sevilla(Seville, Ishbiliya)",1600,-5.987,37.377,4.931953679062928,-0.5006688631963735
Sheffield,1600,-1.466,53.383,6.224098071023364,-5.017173843758422
"Shkoder (Scodra, Ishkodra)",1600,19.513,42.068,4.303959405289996,-0.6450901732732132
Shrewsbury,1600,-2.748,52.707,3.906586496268428,-1.565292332207061
Sibiu (Hermannstadt),1600,24.15,45.8,5.021907740213103,-0.5190179838370782
Siena,1600,11.35,43.317,12.664775041442661,-3.4518737687123617
Siracusa (Sirkusa),1600,15.3,37.067,2.0180893708086898,-0.33674381094191386
"Skopje (Saipi, Uskub)",1600,21.434,42.001,5.029153771091009,-0.6760714776475185
Soest,1600,8.117,51.583,8.198020896682428,-3.944436818001845
Sombor,1600,19.112,45.774,6.520724758675565,-0.5477542403118069
Sopron (Oedenburg),1600,16.6,47.683,7.931806240446426,-0.806262857431567
Speyer,1600,8.432,49.321,9.00991903070089,-1.2674431839733291
Spoleto,1600,12.733,42.733,11.152573542714393,-3.8555621656468673
St Omer,1600,2.25,50.75,6.638394502178814,-0.8279572599305771
St-Andrews,1600,-2.785,56.338,8.417828400984064,-0.6831971419896236
St-Etienne,1600,4.39,45.43,9.446226129194681,-3.026722222070308
St-Germain,1600,2.083,48.9,9.221365772734572,-2.4060190822161696
St-Jean-d'Angely,1600,-0.517,45.95,6.9351519941637605,-2.778841627748829
St-Malo,1600,-2.08,48.64,6.059635908011731,-1.7581453348593667
St-Niklaas,1600,4.133,51.167,13.299106997539413,-1.3673632257600217
St-Quentin,1600,3.29,49.85,8.50135210817375,-2.555957610880215
Steenvoorde,1600,2.583,50.8,6.170319444163974,-0.45011516347198266
Stockholm,1600,18.05,59.333,5.417402169260109,-0.9752183148684782
Stoke-on-Trent,1600,-2.186,53.024,0.0,-0.5066604127933383
Stralsund,1600,13.1,54.3,9.321329542614285,-2.3180743682882206
Strasbourg (Strassburg),1600,7.75,48.583,9.47244578108305,-2.9610425344125084
Stuttgart,1600,9.183,48.767,9.814118860474856,-1.7508030118041575
Suceava (Zambora),1600,26.25,47.633,5.76199316172197,-0.3491013819856538
Sunderland,1600,-1.384,54.911,6.952906647170962,-0.683785597753611
Szczecin (Stettin),1600,14.583,53.417,9.284955690283553,-1.5073068065402815
Talavera,1600,-4.833,39.95,12.201234647429898,-0.991314088874473
Taranto,1600,17.23,40.476,4.029408284811857,-1.080600934602594
Tarascon,1600,4.667,43.8,6.917175322478366,-0.24033891376094252
Tarbes,1600,0.083,43.233,7.109486794994715,-3.2623987555473484
Tarifa,1600,-5.606,36.013,5.049407672020695,-0.945541420771012
Terlizzi,1600,16.55,41.133,1.9471127556321501,-0.20272301069373405
Termini Imerese,1600,13.7,37.983,5.296753731947883,-0.3389505200568674
Tineo,1600,-6.417,43.333,7.9227986811432425,-2.8010494365810574
Tirgoviste (Targoviste),1600,25.45,44.933,5.76199316172197,-0.3491013819856538
Toledo,1600,-4.017,39.867,11.237460192774105,-0.8412654133622971
Torino,1600,7.667,45.05,5.8072218741193495,-2.9191328932212386
Torre Annunziata,1600,14.45,40.75,7.150526286777646,-2.7689946462372954
Tortosa,1600,0.517,40.8,4.1332526273816494,-2.595089919185391
Torun (Thorn),1600,18.6,53.033,9.254857453794209,-0.384114499942917
Toulon,1600,5.933,43.117,7.233795514741762,-0.5388217835866614
Toulouse,1600,1.433,43.6,4.788436783905896,-1.3151986325123242
Tourcoing,1600,3.15,50.717,9.04872767705355,-1.9639176163301268
Tournai (Doornik),1600,3.383,50.6,8.732107484790154,-2.1431023964643567
Tours,1600,0.683,47.383,9.432331989487302,-4.238646868002805
Trapani,1600,12.483,38.017,5.146432011596862,-0.19434197405512252
Treviso,1600,12.245,45.667,12.840705977826136,-0.8788794383018838
Trier,1600,6.633,49.75,6.749798139716262,-2.461843066192021
Trieste,1600,13.78,45.649,9.111178351842614,-1.5539674815438296
"Tripolis (Tripolitsa, Tripolitza)",1600,22.35,37.52,4.144109474452954,-0.7674426090012324
Troyes,1600,4.083,48.3,7.733442573916467,-6.0783802571395915
Turku (Abbo),1600,22.283,60.45,7.70520072759054,-0.5083767421049687
Tynemouth,1600,-1.445,55.019,6.575918795706721,-0.93093701862841
Ubeda,1600,-3.367,38.017,5.1722294605641235,-0.15958673414827815
Udine,1600,13.242,46.062,9.451690856733114,-1.556411836255778
Ulm,1600,10.05,48.567,13.76834341906705,-7.106976413599781
Utrecht,1600,5.133,52.083,10.570294965009365,-0.9708765675329031
Valencia (Balansiya),1600,-0.367,39.467,4.336822182319421,-1.2919278818455409
Valenciennes,1600,3.533,50.35,8.576279789114711,-2.1636047302414707
Valladolid,1600,-4.717,41.65,11.112573274243081,-1.3859114001515027
Valletta (La Vallette),1600,14.52,35.9,2.6735463150211656,-0.2551089476832681
Velez-Rubio (Balish0,1600,-2.067,37.65,3.771403722720872,-0.17399724362656313
Velletri,1600,12.783,41.683,11.321081398039645,-2.8669564821476703
Venezia,1600,12.327,45.439,11.552247874752272,-0.9726786275793805
Vercelli,1600,8.417,45.317,9.164275054961207,-2.345731789195639
Verona,1600,11.0,45.45,13.739500576559836,-1.3984160851362395
Versailles,1600,2.133,48.8,11.88944201120502,-3.0702385258171923
Verviers,1600,5.867,50.583,9.000759928863443,-1.2521741673548097
Vicenza,1600,11.55,45.55,13.469491817123702,-1.2969400435276177
Vich,1600,2.25,41.933,4.554965827598686,-1.0272230930108839
Vienne,1600,4.867,45.517,9.539614511717561,-3.521025063819906
Vigevano,1600,8.85,45.317,11.00882998120203,-2.4093144344945006
Villanueva-de-la-Serena,1600,-5.8,38.967,7.909627994673114,-1.1217928380817275
Villefranche-de-Rouergue,1600,2.05,44.35,5.6637049789623175,-0.9939017853750849
Villeneuve,1600,0.72,44.42,7.650490287181709,-2.159044198070567
Vinaroz,1600,0.483,40.467,4.600194539996067,-2.7186656296227905
Viterbo,1600,12.1,42.417,12.590985807423595,-4.742217888035208
Vitoria,1600,-2.667,42.85,11.544109507903334,-7.998718711948044
Wakefield,1600,-1.493,53.68,4.026681353912596,-0.98036730280337
Walsall,1600,-1.978,52.584,7.41547910831599,-2.0184032704775263
Warrington,1600,-2.594,53.392,0.4669419126144171,-0.5066604127933383
Warszawa (Warschau),1600,21.0,52.25,8.66615830957953,-0.4091238699123908
Wien (Vienna),1600,16.367,48.2,7.17326336896173,-1.1176736477338138
Wigan,1600,-2.626,53.544,1.6739692467377008,-1.2357571043739959
Winchester,1600,-1.308,51.062,11.094820343019697,-3.8364079305290693
Woolwich,1600,0.08,51.48,11.490325790875747,-4.132989635578829
Worcester,1600,-2.212,52.197,4.705287547949707,-1.524100428727928
Worms,1600,8.36,49.636,9.923807338929489,-1.6659748501339429
Wroclaw (Breslau),1600,17.033,51.1,7.952130996432587,-2.424143519746988
Wuerzburg,1600,9.949,49.797,10.863805607315701,-8.969536982581252
York,1600,-1.093,53.956,4.352798933880777,-1.5570539515112347
Zaandam,1600,4.833,52.45,9.311865894924543,-0.3136441788218848
Zagreb,1600,16.0,45.8,7.057885355402529,-0.9956671526670481
"Zakynthos (Zacynthus, Zante)",1600,20.73,37.87,2.9519731960375246,-1.2395018228720989
Zamora,1600,-5.75,41.5,11.80476913239423,-2.6976611077836754
"Zaragoza (Sarakusta, Saragossa)",1600,-0.883,41.633,8.006844010987331,-3.228696289064422
Zielona Gora (Gruenberg),1600,15.5,51.933,8.864563382438202,-1.5299623534538047
Zuerich,1600,8.55,47.367,11.610320430426185,-5.703805427570592
Zwolle,1600,6.083,52.5,9.345167477493208,-2.3614462328930346
birmingham,1600,-1.86,52.485,7.41547910831599,-2.0184032704775263
lorient,1600,-3.37,47.75,5.140655108664226,-0.6972665843467819
middelburg,1600,3.617,51.5,10.485547919584409,-1.6510149401488128
montilla,1600,-4.633,37.583,6.508273001265466,-0.24084553551049703
s Gravenhage,1600,4.3,52.083,8.879701333944526,-0.3889303833636338
s Hertogenbosch,1600,5.317,51.7,10.48074498929211,-0.8286437916552295
Aachen,1700,6.1,50.767,50.49710384522955,-95.98855023130531
Aalst (Alost),1700,4.033,50.933,49.34892086269235,-11.73841663256174
Abbeville,1700,1.833,50.1,46.019974398218274,-26.461374591349408
Aberdeen,1700,-2.124,57.15,33.37432534058003,-15.8599735329309
Acireale,1700,15.167,37.617,22.799940763749856,-4.418034516682312
Afragola,1700,14.3,40.917,32.18519834639585,-42.943852085447844
Agen,1700,0.633,44.2,34.591685937872256,-37.76249392462493
Agrigento,1700,13.567,37.317,18.551718605065005,-13.36533186264698
Aix,1700,5.433,43.533,48.42540671459524,-16.92433721868098
Albi,1700,2.15,43.933,35.39773380587333,-30.760676063779865
Alcala-de-Henares,1700,-3.367,40.483,51.64825602139647,-43.549085601127935
Alcala-la-Real,1700,-3.933,37.467,22.262687490307556,-7.904379517532075
Alcamo,1700,12.97,37.98,34.48496331442186,-13.919109271838487
Alcazar de San Juan,1700,-3.2,39.4,46.85965822706588,-48.280043615212435
Alcoy,1700,-0.467,38.7,30.584310902146893,-32.306766086580254
Alencon,1700,0.083,48.433,55.418223709118294,-66.21461205030353
Alessandria,1700,8.617,44.9,30.012983274028443,-15.554338626306713
Alkmaar,1700,4.75,52.633,59.362800913911805,-31.571686643564462
Almeria (Al-Mariyya),1700,-2.45,36.833,26.857138993914454,-16.406962392845056
Altona,1700,9.933,53.55,69.92510664268792,-39.45497091108431
Amalfi,1700,14.6,40.633,17.772603883686603,-15.35195875570421
Amiens,1700,2.3,49.9,37.22264780476296,-7.496506239856258
Amsterdam,1700,4.917,52.35,57.93430849748277,-39.494909597787924
Ancona,1700,13.5,43.633,56.22534411019028,-213.81226819082474
Andria,1700,16.283,41.217,18.014731615215055,-17.987344982780773
Andujar,1700,-4.07,38.05,19.513091104059963,-13.889041405348967
Angers,1700,-0.55,47.467,57.75834903900838,-19.858057118295758
Angouleme,1700,0.15,45.65,44.64163384811063,-47.2065503885383
Ansbach,1700,10.583,49.3,55.51631634508337,-38.71816038726757
Antequera,1700,-4.55,37.017,16.52449153736965,-7.866381664276094
"Antwerpen (Anvers, Antwerp)",1700,4.417,51.217,51.90361813899875,-15.325938486626743
Aquila (L'Aquila),1700,13.37,42.35,47.93242189462619,-165.69707348529562
Arad (Aradui Nou),1700,21.317,46.183,5.190345457314565,-12.801972386112663
Araiano Irpino,1700,15.08,41.15,20.592458908878623,-11.448918394084496
Arezzo,1700,11.883,43.417,62.96639152127117,-50.36367636993736
Arjona,1700,-4.05,37.933,17.708362111215973,-8.684987589856018
Arles,1700,4.633,43.667,51.0458925974621,-21.04225664466522
Armagh,1700,-7.583,53.917,28.746976112639974,-11.870198941052974
Arnhem,1700,5.917,51.983,52.393387046826,-26.034236667792065
Arpino,1700,13.6,41.65,38.94178313852801,-33.6087257320563
Arras (Atrecht),1700,2.783,50.283,23.106017853295644,-10.341388992325738
Ascoli Piceno,1700,13.567,42.85,49.690481751446434,-156.12161446478856
Ashton-upon-Lyne,1700,-2.083,53.492,17.086771264933457,-15.612161446478858
Asti,1700,8.2,44.9,39.68684068970909,-27.668219452370867
"Athens (Athen, Atina)",1700,23.733,37.983,28.917346912120713,-35.17139755609313
Auch,1700,0.583,43.65,40.591578216440766,-52.95833106586433
Augsburg,1700,10.883,48.367,63.878562856397956,-93.25664437363372
Augusta,1700,15.217,37.217,22.211964143611198,-4.668099440283921
Auxerre,1700,3.567,47.8,52.53089889445775,-94.68336614045262
Avellino,1700,14.78,40.82,19.541171443387334,-19.254999117323926
Aversa,1700,14.2,40.967,29.361861609489083,-28.37250140206758
Avignon,1700,4.817,43.95,48.846656257352066,-18.09555544797957
Avila,1700,-4.7,40.65,34.741330567228985,-23.145423590906073
Badajoz (Batalyaws),1700,-6.967,38.883,32.34372287673955,-30.738611203511713
Baena (Bayyana),1700,-4.317,37.617,25.46593200444208,-31.802551094679156
Baeza (Bayyasa),1700,-3.467,37.983,27.09614217435718,-21.20941043914239
Bamberg,1700,10.867,49.867,58.056515967908965,-160.07669536456325
Banska Stiavnica (Schemnitz),1700,18.9,48.45,22.96924867922253,-16.467685018784074
Bar-le-duc,1700,5.167,48.783,60.64610376027913,-80.68186468553576
Barbastro,1700,0.133,42.033,35.793385667229536,-69.17922205395298
Barcelona (Barshaluna),1700,2.183,41.383,30.761872415058786,-60.36702425971826
Bari,1700,16.85,41.133,20.250091731983154,-12.039854907931682
Barmen,1700,7.217,51.283,52.65809612118043,-154.19611455305616
Basel,1700,7.6,47.567,57.4347491336944,-64.99863215550698
Bassano,1700,11.73,45.77,49.75045342641067,-16.875761972921797
Bastia,1700,9.45,42.703,48.14888506133295,-14.59607010853174
Bath,1700,-2.366,51.378,53.17605502795992,-73.08804469758992
Bautzen,1700,14.433,51.183,62.71556165056051,-29.793208093697153
Bayeux,1700,-0.7,49.267,51.37202648754673,-89.74101690716736
Bayonne,1700,-1.483,43.483,52.154405230977304,-135.1792403224412
Bayreuth,1700,11.583,49.95,59.68443463519397,-39.24468818507038
Beauvais,1700,2.083,49.433,62.75636080756325,-61.04959787064176
Belfast,1700,-5.933,54.583,28.158999492501316,-19.601936038356786
Benevento (Benevent),1700,14.75,41.133,20.600604923279157,-31.74472827450702
Bergamo,1700,9.717,45.683,44.270063802127716,-9.480299179309446
Bergen,1700,5.325,60.391,54.34819135293019,-237.44362875489176
Berlin,1700,13.4,52.517,49.04218266636979,-241.5011386503999
Bern,1700,7.467,46.917,56.172627139651,-62.327217863553926
Besancon,1700,6.033,47.25,60.644562431048676,-75.91640664429592
Beziers,1700,3.25,43.35,38.86998416981225,-42.504572349148766
Bilbao,1700,-2.967,43.25,50.02950936459746,-121.9262499389858
Bisceglie,1700,16.5,41.233,23.295926543741295,-10.784273669907984
Bitola (Bitolj),1700,21.333,41.033,17.334966232359672,-8.887893122460085
Bitonto,1700,16.683,41.1,20.629935303049066,-18.27201117439748
Blackburn,1700,-2.478,53.743,21.866048104012318,-36.42837670845067
Blois,1700,1.333,47.583,59.14905739747391,-28.433339269291558
Bologna,1700,11.333,44.483,55.93485367104146,-22.747272172006465
Bolton,1700,-2.43,53.572,20.837866274691322,-28.101890603661943
Bonn,1700,7.1,50.733,52.16200690907888,-145.86962844826746
Bordeaux,1700,-0.567,44.833,37.593064880652236,-53.70583537588727
Boulogne,1700,1.62,50.72,42.61672244483117,-51.37868925942068
Bourges,1700,2.4,47.083,55.395643369714506,-42.91727987126873
